THIS SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHANGES YST OF 6 TO 5 FOR ON TO REPORT YST AT LEAST 5 YR ,,,,,,THIS NECESSARY OR OTHERWISE HAVE  GR AND SC AT 5 YR AND ON AT 6 YST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDS 3 FUEL CATEGORIES TO GET A TOTAL FUELS TO ANALYZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR,BM,18,1,100_1000hr,18,0.18,0,0,0,2008,18,,GR,BM,18,1,100_1000hr,18,0.18,0,0,0,2008,18,,GR,BM,18,1,100_1000hr,18,0.18,0,0,0,2008,18,,GR,BM,18,1,10hr,18,0.18,3583.68,8.184424488,59.86384552,2008,18,,GR,BM,18,1,1hr,18,0.18,5052.853333,8.527906268,71.08342517,2008,18,,GR,BM,18,1,TOTAL,18,0.18,8636.533333,9.063872327,92.93295074,2008,18,,GR,BM,18,1,TOTAL,18,0.18,8636.533333,9.063872327,92.93295074,2008,18,,GR,BM,18,1,100_1000hr,18,0.18,0,0,0,2008,18
GR,BM,21,1,100_1000hr,9,0.09,2166.186667,7.681185138,46.5423105,2008,21,,GR,BM,21,1,100_1000hr,9,0.09,2166.186667,7.681185138,46.5423105,2008,21,,GR,BM,21,1,100_1000hr,9,0.09,2166.186667,7.681185138,46.5423105,2008,21,,GR,BM,21,1,10hr,9,0.09,3108.8,8.042313694,55.75661396,2008,21,,GR,BM,21,1,1hr,9,0.09,3332.426667,8.111756083,57.72717442,2008,21,,GR,BM,21,1,TOTAL,9,0.09,8607.413334,9.060495299,92.77614636,2008,21,,GR,BM,21,1,TOTAL,9,0.09,8607.413334,9.060495299,92.77614636,2008,21,,GR,BM,21,1,100_1000hr,9,0.09,2166.186667,7.681185138,46.5423105,2008,21
GR,BM,26,1,100_1000hr,5,0.05,3044.853333,8.021536382,55.18018968,2008,26,,GR,BM,26,1,100_1000hr,5,0.05,3044.853333,8.021536382,55.18018968,2008,26,,GR,BM,26,1,100_1000hr,5,0.05,3044.853333,8.021536382,55.18018968,2008,26,,GR,BM,26,1,10hr,5,0.05,3943.626667,8.280109594,62.79830146,2008,26,,GR,BM,26,1,1hr,5,0.05,3182.72,8.065805603,56.41560068,2008,26,,GR,BM,26,1,TOTAL,5,0.05,10171.2,9.227413788,100.8523673,2008,26,,GR,BM,26,1,TOTAL,5,0.05,10171.2,9.227413788,100.8523673,2008,26,,GR,BM,26,1,100_1000hr,5,0.05,3044.853333,8.021536382,55.18018968,2008,26
GR,BM,27,1,100_1000hr,13,0.13,5603.093333,8.631252562,74.85381309,2008,27,,GR,BM,27,1,100_1000hr,13,0.13,5603.093333,8.631252562,74.85381309,2008,27,,GR,BM,27,1,100_1000hr,13,0.13,5603.093333,8.631252562,74.85381309,2008,27,,GR,BM,27,1,10hr,13,0.13,2969.813333,7.996591044,54.49599374,2008,27,,GR,BM,27,1,1hr,13,0.13,5521.706667,8.616623357,74.30818708,2008,27,,GR,BM,27,1,TOTAL,13,0.13,14094.61333,9.553618917,118.7207367,2008,27,,GR,BM,27,1,TOTAL,13,0.13,14094.61333,9.553618917,118.7207367,2008,27,,GR,BM,27,1,100_1000hr,13,0.13,5603.093333,8.631252562,74.85381309,2008,27
GR,BM,28,1,100_1000hr,9,0.09,0,0,0,2008,28,,GR,BM,28,1,100_1000hr,9,0.09,0,0,0,2008,28,,GR,BM,28,1,100_1000hr,9,0.09,0,0,0,2008,28,,GR,BM,28,1,10hr,9,0.09,1942.293333,7.572139407,44.07145713,2008,28,,GR,BM,28,1,1hr,9,0.09,1678.773333,7.426414143,40.97283653,2008,28,,GR,BM,28,1,TOTAL,9,0.09,3621.066666,8.194800044,60.17529947,2008,28,,GR,BM,28,1,TOTAL,9,0.09,3621.066666,8.194800044,60.17529947,2008,28,,GR,BM,28,1,100_1000hr,9,0.09,0,0,0,2008,28
GR,BM,29,1,100_1000hr,24,0.24,9923.36,9.20274762,99.61606296,2008,29,,GR,BM,29,1,100_1000hr,24,0.24,9923.36,9.20274762,99.61606296,2008,29,,GR,BM,29,1,100_1000hr,24,0.24,9923.36,9.20274762,99.61606296,2008,29,,GR,BM,29,1,10hr,24,0.24,6367.2,8.759072134,79.79473667,2008,29,,GR,BM,29,1,1hr,24,0.24,13689.44,9.524453058,117.0018803,2008,29,,GR,BM,29,1,TOTAL,24,0.24,29980,10.30831913,173.1473361,2008,29,,GR,BM,29,1,TOTAL,24,0.24,29980,10.30831913,173.1473361,2008,29,,GR,BM,29,1,100_1000hr,24,0.24,9923.36,9.20274762,99.61606296,2008,29
GR,BM,31,1,100_1000hr,15,0.15,4429.226667,8.396206028,66.55243547,2008,31,,GR,BM,31,1,100_1000hr,15,0.15,4429.226667,8.396206028,66.55243547,2008,31,,GR,BM,31,1,100_1000hr,15,0.15,4429.226667,8.396206028,66.55243547,2008,31,,GR,BM,31,1,10hr,15,0.15,1250.72,7.132273885,35.36551993,2008,31,,GR,BM,31,1,1hr,15,0.15,2955.466667,7.991750141,54.36420391,2008,31,,GR,BM,31,1,TOTAL,15,0.15,8635.413334,9.063742652,92.9269247,2008,31,,GR,BM,31,1,TOTAL,15,0.15,8635.413334,9.063742652,92.9269247,2008,31,,GR,BM,31,1,100_1000hr,15,0.15,4429.226667,8.396206028,66.55243547,2008,31
GR,BM,35,1,100_1000hr,23,0.23,7357.973333,8.903675709,85.77862982,2008,35,,GR,BM,35,1,100_1000hr,23,0.23,7357.973333,8.903675709,85.77862982,2008,35,,GR,BM,35,1,100_1000hr,23,0.23,7357.973333,8.903675709,85.77862982,2008,35,,GR,BM,35,1,10hr,23,0.23,2163.893333,7.680126371,46.51766689,2008,35,,GR,BM,35,1,1hr,23,0.23,6780.853333,8.822005697,82.34593696,2008,35,,GR,BM,35,1,TOTAL,23,0.23,16302.72,9.699148582,127.6821052,2008,35,,GR,BM,35,1,TOTAL,23,0.23,16302.72,9.699148582,127.6821052,2008,35,,GR,BM,35,1,100_1000hr,23,0.23,7357.973333,8.903675709,85.77862982,2008,35
ON,BM,4,1,100_1000hr,5,0.05,0,0,0,2007,44,,ON,BM,4,1,100_1000hr,5,0.05,0,0,0,2007,44,,GR,BM,1,5,100_1000hr,35,0.35,8408.726848,9.037144273,91.6991104,2012,1,,GR,BM,1,5,10hr,35,0.35,4099.733334,8.318921099,64.02916003,2012,1,,GR,BM,1,5,1hr,35,0.35,7391.36,8.908202313,85.97301902,2012,1,,GR,BM,1,5,TOTAL,35,0.35,19899.82018,9.898516225,141.0667224,2012,1,,GR,BM,1,5,TOTAL,35,0.35,19899.82018,9.898516225,141.0667224,2012,1,,GR,BM,1,5,100_1000hr,35,0.35,8408.726848,9.037144273,91.6991104,2012,1
ON,BM,5,1,100_1000hr,3,0.03,1301.546667,7.172076602,36.07695479,2007,45,,ON,BM,5,1,100_1000hr,3,0.03,1301.546667,7.172076602,36.07695479,2007,45,,GR,BM,3,5,100_1000hr,33,0.33,8961.029511,9.100751988,94.66271447,2012,3,,GR,BM,3,5,10hr,33,0.33,6339.786667,8.75475812,79.62277731,2012,3,,GR,BM,3,5,1hr,33,0.33,3220.213334,8.077513379,56.74692356,2012,3,,GR,BM,3,5,TOTAL,33,0.33,18521.02951,9.826716087,136.0919892,2012,3,,GR,BM,3,5,TOTAL,33,0.33,18521.02951,9.826716087,136.0919892,2012,3,,GR,BM,3,5,100_1000hr,33,0.33,8961.029511,9.100751988,94.66271447,2012,3
ON,BM,6,1,100_1000hr,6,0.06,388.4266667,5.964675572,19.70854299,2007,46,,ON,BM,6,1,100_1000hr,6,0.06,388.4266667,5.964675572,19.70854299,2007,46,,GR,BM,5,5,100_1000hr,23,0.23,2512.420265,7.82939976,50.12404877,2012,5,,GR,BM,5,5,10hr,23,0.23,8169.76,9.008317207,90.38672469,2012,5,,GR,BM,5,5,1hr,23,0.23,2559.573333,7.847986471,50.59222601,2012,5,,GR,BM,5,5,TOTAL,23,0.23,13241.7536,9.491205784,115.0728187,2012,5,,GR,BM,5,5,TOTAL,23,0.23,13241.7536,9.491205784,115.0728187,2012,5,,GR,BM,5,5,100_1000hr,23,0.23,2512.420265,7.82939976,50.12404877,2012,5
ON,BM,10,1,100_1000hr,18,0.18,1288.106667,7.161704751,35.89020294,2007,50,,ON,BM,10,1,100_1000hr,18,0.18,1288.106667,7.161704751,35.89020294,2007,50,,GR,BM,10,5,100_1000hr,24,0.24,3741.64819,8.227548712,61.16901332,2012,10,,GR,BM,10,5,10hr,24,0.24,3298.506667,8.101528241,57.4326272,2012,10,,GR,BM,10,5,1hr,24,0.24,5334.773333,8.582189108,73.03953267,2012,10,,GR,BM,10,5,TOTAL,24,0.24,12374.92819,9.42350859,111.2426545,2012,10,,GR,BM,10,5,TOTAL,24,0.24,12374.92819,9.42350859,111.2426545,2012,10,,GR,BM,10,5,100_1000hr,24,0.24,3741.64819,8.227548712,61.16901332,2012,10
ON,BM,12,1,100_1000hr,11,0.11,0,0,0,2007,52,,ON,BM,12,1,100_1000hr,11,0.11,0,0,0,2007,52,,GR,BM,11,5,100_1000hr,10,0.1,883.3373144,6.784838567,29.72099114,2012,11,,GR,BM,11,5,10hr,10,0.1,1316.213333,7.183273673,36.27965453,2012,11,,GR,BM,11,5,1hr,10,0.1,516.2666667,6.248558538,22.7215023,2012,11,,GR,BM,11,5,TOTAL,10,0.1,2715.817314,7.907216369,52.11350414,2012,11,,GR,BM,11,5,TOTAL,10,0.1,2715.817314,7.907216369,52.11350414,2012,11,,GR,BM,11,5,100_1000hr,10,0.1,883.3373144,6.784838567,29.72099114,2012,11
ON,BM,13,1,100_1000hr,11,0.11,0,0,0,2007,53,,ON,BM,13,1,100_1000hr,11,0.11,0,0,0,2007,53,,GR,BM,15,5,100_1000hr,22,0.22,.,.,.,2012,15,,GR,BM,15,5,10hr,22,0.22,.,.,.,2012,15,,GR,BM,15,5,1hr,22,0.22,.,.,.,2012,15,,GR,BM,15,5,TOTAL,22,0.22,.,.,.,2012,15,,GR,BM,15,5,TOTAL,22,0.22,.,.,.,2012,15,,GR,BM,15,5,100_1000hr,22,0.22,.,.,.,2012,15
ON,BM,17,1,100_1000hr,25,0.25,329.4933333,5.800586488,18.15195123,2007,57,,ON,BM,17,1,100_1000hr,25,0.25,329.4933333,5.800586488,18.15195123,2007,57,,GR,BM,16,5,100_1000hr,14,0.14,3240.109945,8.083671126,56.92196364,2012,16,,GR,BM,16,5,10hr,14,0.14,4865.653333,8.490161779,69.75423523,2012,16,,GR,BM,16,5,1hr,14,0.14,2129.653333,7.664183941,46.14816717,2012,16,,GR,BM,16,5,TOTAL,14,0.14,10235.41661,9.233706897,101.1702358,2012,16,,GR,BM,16,5,TOTAL,14,0.14,10235.41661,9.233706897,101.1702358,2012,16,,GR,BM,16,5,100_1000hr,14,0.14,3240.109945,8.083671126,56.92196364,2012,16
ON,BM,18,1,100_1000hr,14,0.14,0,0,0,2007,58,,ON,BM,18,1,100_1000hr,14,0.14,0,0,0,2007,58,,GR,BM,18,5,100_1000hr,18,0.18,172.6043363,5.156778781,13.13789695,2012,18,,GR,BM,18,5,10hr,18,0.18,2342.773333,7.759517445,48.4022038,2012,18,,GR,BM,18,5,1hr,18,0.18,5793.386666,8.664644912,76.11430001,2012,18,,GR,BM,18,5,TOTAL,18,0.18,8308.764335,9.025186528,91.15242364,2012,18,,GR,BM,18,5,TOTAL,18,0.18,8308.764335,9.025186528,91.15242364,2012,18,,GR,BM,18,5,100_1000hr,18,0.18,172.6043363,5.156778781,13.13789695,2012,18
ON,BM,19,1,100_1000hr,18,0.18,726.24,6.589256547,26.94884042,2007,59,,ON,BM,19,1,100_1000hr,18,0.18,726.24,6.589256547,26.94884042,2007,59,,GR,BM,21,5,100_1000hr,9,0.09,1306.159033,7.175611384,36.14082225,2012,21,,GR,BM,21,5,10hr,9,0.09,2966.933333,7.995621142,54.46956336,2012,21,,GR,BM,21,5,1hr,9,0.09,1284.426667,7.158845979,35.8388988,2012,21,,GR,BM,21,5,TOTAL,9,0.09,5557.519033,8.623086991,74.54876949,2012,21,,GR,BM,21,5,TOTAL,9,0.09,5557.519033,8.623086991,74.54876949,2012,21,,GR,BM,21,5,100_1000hr,9,0.09,1306.159033,7.175611384,36.14082225,2012,21
ON,BM,22,1,100_1000hr,12,0.12,0,0,0,2007,62,,ON,BM,22,1,100_1000hr,12,0.12,0,0,0,2007,62,,GR,BM,26,5,100_1000hr,5,0.05,2111.680588,7.655712841,45.95302588,2012,26,,GR,BM,26,5,10hr,5,0.05,2916.48,7.978475509,54.00444426,2012,26,,GR,BM,26,5,1hr,5,0.05,7031.946667,8.858361053,83.85670317,2012,26,,GR,BM,26,5,TOTAL,5,0.05,12060.10726,9.397741278,109.8185196,2012,26,,GR,BM,26,5,TOTAL,5,0.05,12060.10726,9.397741278,109.8185196,2012,26,,GR,BM,26,5,100_1000hr,5,0.05,2111.680588,7.655712841,45.95302588,2012,26
ON,BM,24,1,100_1000hr,18,0.18,935.1466667,6.841772159,30.58016787,2007,64,,ON,BM,24,1,100_1000hr,18,0.18,935.1466667,6.841772159,30.58016787,2007,64,,GR,BM,27,5,100_1000hr,13,0.13,684.652523,6.530370973,26.16586561,2012,27,,GR,BM,27,5,10hr,13,0.13,4750.773333,8.466273161,68.92585388,2012,27,,GR,BM,27,5,1hr,13,0.13,978.7733333,6.887321252,31.28535334,2012,27,,GR,BM,27,5,TOTAL,13,0.13,6414.199189,8.766425327,80.08869576,2012,27,,GR,BM,27,5,TOTAL,13,0.13,6414.199189,8.766425327,80.08869576,2012,27,,GR,BM,27,5,100_1000hr,13,0.13,684.652523,6.530370973,26.16586561,2012,27
ON,BM,26,1,100_1000hr,32,0.32,7771.04,8.958287957,88.15350248,2007,66,,ON,BM,26,1,100_1000hr,32,0.32,7771.04,8.958287957,88.15350248,2007,66,,GR,BM,28,5,100_1000hr,9,0.09,339.3653104,5.830019483,18.42187044,2012,28,,GR,BM,28,5,10hr,9,0.09,1302.293333,7.172649673,36.08730155,2012,28,,GR,BM,28,5,1hr,9,0.09,3113.226667,8.043736139,55.79629618,2012,28,,GR,BM,28,5,TOTAL,9,0.09,4754.88531,8.467138143,68.95567642,2012,28,,GR,BM,28,5,TOTAL,9,0.09,4754.88531,8.467138143,68.95567642,2012,28,,GR,BM,28,5,100_1000hr,9,0.09,339.3653104,5.830019483,18.42187044,2012,28
ON,BM,30,1,100_1000hr,8,0.08,560.2666667,6.330196134,23.66995282,2007,70,,ON,BM,30,1,100_1000hr,8,0.08,560.2666667,6.330196134,23.66995282,2007,70,,GR,BM,29,5,100_1000hr,24,0.24,4941.051908,8.50553589,70.29261631,2012,29,,GR,BM,29,5,10hr,24,0.24,4307.413333,8.368324979,65.63088704,2012,29,,GR,BM,29,5,1hr,24,0.24,11103.57333,9.315112314,105.3734944,2012,29,,GR,BM,29,5,TOTAL,24,0.24,20352.03857,9.920985495,142.6605712,2012,29,,GR,BM,29,5,TOTAL,24,0.24,20352.03857,9.920985495,142.6605712,2012,29,,GR,BM,29,5,100_1000hr,24,0.24,4941.051908,8.50553589,70.29261631,2012,29
ON,BM,31,1,100_1000hr,8,0.08,0,0,0,2007,71,,ON,BM,31,1,100_1000hr,8,0.08,0,0,0,2007,71,,GR,BM,31,5,100_1000hr,15,0.15,1120.082501,7.022050016,33.46763363,2012,31,,GR,BM,31,5,10hr,15,0.15,4591.68,8.432219011,67.76193622,2012,31,,GR,BM,31,5,1hr,15,0.15,4149.706667,8.33103388,64.41821689,2012,31,,GR,BM,31,5,TOTAL,15,0.15,9861.469168,9.196491839,99.30493023,2012,31,,GR,BM,31,5,TOTAL,15,0.15,9861.469168,9.196491839,99.30493023,2012,31,,GR,BM,31,5,100_1000hr,15,0.15,1120.082501,7.022050016,33.46763363,2012,31
ON,BM,33,1,100_1000hr,26,0.26,2799.84,7.937674651,52.91351434,2007,73,,ON,BM,33,1,100_1000hr,26,0.26,2799.84,7.937674651,52.91351434,2007,73,,GR,BM,35,5,100_1000hr,23,0.23,1733.714086,7.458597887,41.63789243,2012,35,,GR,BM,35,5,10hr,23,0.23,2776.373334,7.929260916,52.69130226,2012,35,,GR,BM,35,5,1hr,23,0.23,1201.386667,7.09206375,34.66102519,2012,35,,GR,BM,35,5,TOTAL,23,0.23,5711.474087,8.650407499,75.57429515,2012,35,,GR,BM,35,5,TOTAL,23,0.23,5711.474087,8.650407499,75.57429515,2012,35,,GR,BM,35,5,100_1000hr,23,0.23,1733.714086,7.458597887,41.63789243,2012,35
ON,BM,34,1,100_1000hr,27,0.27,1307.413333,7.176570486,36.15817105,2007,74,,ON,BM,34,1,100_1000hr,27,0.27,1307.413333,7.176570486,36.15817105,2007,74,,ON,BM,4,1,100_1000hr,5,0.05,0,0,0,2007,44,,ON,BM,4,1,10hr,5,0.05,3089.386667,8.036051497,55.58225136,2007,44,,ON,BM,4,1,1hr,5,0.05,5100.853333,8.537359151,71.42025856,2007,44,,ON,BM,4,1,TOTAL,5,0.05,8190.24,9.01082057,90.49994475,2007,44,,ON,BM,4,1,TOTAL,5,0.05,8190.24,9.01082057,90.49994475,2007,44,,ON,BM,4,1,100_1000hr,5,0.05,0,0,0,2007,44
SC,BM,1,1,100_1000hr,17,0.17,1460.8,7.287423832,38.22041339,2008,81,,SC,BM,1,1,100_1000hr,17,0.17,1460.8,7.287423832,38.22041339,2008,81,,ON,BM,5,1,100_1000hr,3,0.03,1301.546667,7.172076602,36.07695479,2007,45,,ON,BM,5,1,10hr,3,0.03,2509.546667,7.828255804,50.0953757,2007,45,,ON,BM,5,1,1hr,3,0.03,7418.88,8.911918164,86.13292054,2007,45,,ON,BM,5,1,TOTAL,3,0.03,11229.97333,9.326430717,105.9715685,2007,45,,ON,BM,5,1,TOTAL,3,0.03,11229.97333,9.326430717,105.9715685,2007,45,,ON,BM,5,1,100_1000hr,3,0.03,1301.546667,7.172076602,36.07695479,2007,45
SC,BM,2,1,100_1000hr,27,0.27,1620.32,7.390995911,40.25319863,2008,82,,SC,BM,2,1,100_1000hr,27,0.27,1620.32,7.390995911,40.25319863,2008,82,,ON,BM,6,1,100_1000hr,6,0.06,388.4266667,5.964675572,19.70854299,2007,46,,ON,BM,6,1,10hr,6,0.06,1305.28,7.174938682,36.12865898,2007,46,,ON,BM,6,1,1hr,6,0.06,1259.306667,7.139110357,35.48671113,2007,46,,ON,BM,6,1,TOTAL,6,0.06,2953.013334,7.990919977,54.34163536,2007,46,,ON,BM,6,1,TOTAL,6,0.06,2953.013334,7.990919977,54.34163536,2007,46,,ON,BM,6,1,100_1000hr,6,0.06,388.4266667,5.964675572,19.70854299,2007,46
SC,BM,3,1,100_1000hr,6,0.06,0,0,0,2008,83,,SC,BM,3,1,100_1000hr,6,0.06,0,0,0,2008,83,,ON,BM,10,1,100_1000hr,18,0.18,1288.106667,7.161704751,35.89020294,2007,50,,ON,BM,10,1,10hr,18,0.18,3763.36,8.233333139,61.34623053,2007,50,,ON,BM,10,1,1hr,18,0.18,6973.813333,8.850060844,83.50936075,2007,50,,ON,BM,10,1,TOTAL,18,0.18,12025.28,9.394849534,109.6598377,2007,50,,ON,BM,10,1,TOTAL,18,0.18,12025.28,9.394849534,109.6598377,2007,50,,ON,BM,10,1,100_1000hr,18,0.18,1288.106667,7.161704751,35.89020294,2007,50
